timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2022-01-01T00:00:00Z,2022-01-01T01:00:00+0100,1997.9,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:46:06Z
2022-05-13T15:30:00Z,2022-05-13T17:30:00+0200,2068.73,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T15:30:00Z,2022-05-13T17:30:00+0200,15.51,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T15:45:00Z,2022-05-13T17:45:00+0200,2058.9,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T15:45:00Z,2022-05-13T17:45:00+0200,16.09,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T16:00:00Z,2022-05-13T18:00:00+0200,1937.8,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T16:00:00Z,2022-05-13T18:00:00+0200,17.14,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T16:15:00Z,2022-05-13T18:15:00+0200,2080.12,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T16:15:00Z,2022-05-13T18:15:00+0200,17.12,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T16:30:00Z,2022-05-13T18:30:00+0200,2195.99,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T16:30:00Z,2022-05-13T18:30:00+0200,16.86,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T16:45:00Z,2022-05-13T18:45:00+0200,2229.21,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T16:45:00Z,2022-05-13T18:45:00+0200,18.29,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T17:00:00Z,2022-05-13T19:00:00+0200,2244.97,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T17:00:00Z,2022-05-13T19:00:00+0200,18.37,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T17:15:00Z,2022-05-13T19:15:00+0200,2240.35,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T17:15:00Z,2022-05-13T19:15:00+0200,18.5,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T17:30:00Z,2022-05-13T19:30:00+0200,2229.18,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T17:30:00Z,2022-05-13T19:30:00+0200,18.27,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T17:45:00Z,2022-05-13T19:45:00+0200,2221.35,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T17:45:00Z,2022-05-13T19:45:00+0200,17.84,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T18:00:00Z,2022-05-13T20:00:00+0200,2187.73,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T18:00:00Z,2022-05-13T20:00:00+0200,15.22,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T18:15:00Z,2022-05-13T20:15:00+0200,2174.16,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T18:15:00Z,2022-05-13T20:15:00+0200,18.24,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T18:30:00Z,2022-05-13T20:30:00+0200,2163.32,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T18:30:00Z,2022-05-13T20:30:00+0200,17.29,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T18:45:00Z,2022-05-13T20:45:00+0200,2147.97,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T18:45:00Z,2022-05-13T20:45:00+0200,16.87,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T19:00:00Z,2022-05-13T21:00:00+0200,2127.47,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T19:00:00Z,2022-05-13T21:00:00+0200,17.27,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T19:15:00Z,2022-05-13T21:15:00+0200,2133.87,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T19:15:00Z,2022-05-13T21:15:00+0200,15.77,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T19:30:00Z,2022-05-13T21:30:00+0200,2086.78,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T19:30:00Z,2022-05-13T21:30:00+0200,14.63,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T19:45:00Z,2022-05-13T21:45:00+0200,2031.5,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T19:45:00Z,2022-05-13T21:45:00+0200,14.32,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T20:00:00Z,2022-05-13T22:00:00+0200,1955.74,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T20:00:00Z,2022-05-13T22:00:00+0200,12.78,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T20:15:00Z,2022-05-13T22:15:00+0200,1890.43,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T20:15:00Z,2022-05-13T22:15:00+0200,13.27,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T20:30:00Z,2022-05-13T22:30:00+0200,1764.32,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T20:30:00Z,2022-05-13T22:30:00+0200,13.26,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T20:45:00Z,2022-05-13T22:45:00+0200,1641.55,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T20:45:00Z,2022-05-13T22:45:00+0200,10.93,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T21:00:00Z,2022-05-13T23:00:00+0200,1563.77,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T21:00:00Z,2022-05-13T23:00:00+0200,9.83,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T21:15:00Z,2022-05-13T23:15:00+0200,1514.63,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T21:15:00Z,2022-05-13T23:15:00+0200,8.58,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T21:30:00Z,2022-05-13T23:30:00+0200,1457.91,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T21:30:00Z,2022-05-13T23:30:00+0200,9.03,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T21:45:00Z,2022-05-13T23:45:00+0200,1330.71,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T21:45:00Z,2022-05-13T23:45:00+0200,7.99,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T22:00:00Z,2022-05-14T00:00:00+0200,1251.59,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T22:00:00Z,2022-05-14T00:00:00+0200,5.37,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T22:15:00Z,2022-05-14T00:15:00+0200,1210.12,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T22:15:00Z,2022-05-14T00:15:00+0200,5.47,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T22:30:00Z,2022-05-14T00:30:00+0200,1167.43,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T22:30:00Z,2022-05-14T00:30:00+0200,5.6,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T22:45:00Z,2022-05-14T00:45:00+0200,1130.03,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T22:45:00Z,2022-05-14T00:45:00+0200,5.39,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T23:00:00Z,2022-05-14T01:00:00+0200,1086.24,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T23:00:00Z,2022-05-14T01:00:00+0200,4.81,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T23:15:00Z,2022-05-14T01:15:00+0200,1080.46,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T23:15:00Z,2022-05-14T01:15:00+0200,5.23,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T23:30:00Z,2022-05-14T01:30:00+0200,1072.64,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T23:30:00Z,2022-05-14T01:30:00+0200,4.2,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-13T23:45:00Z,2022-05-14T01:45:00+0200,1006.32,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-13T23:45:00Z,2022-05-14T01:45:00+0200,4.2,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T00:00:00Z,2022-05-14T02:00:00+0200,924.72,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T00:00:00Z,2022-05-14T02:00:00+0200,3.17,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T00:15:00Z,2022-05-14T02:15:00+0200,817.41,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T00:15:00Z,2022-05-14T02:15:00+0200,3.17,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T00:30:00Z,2022-05-14T02:30:00+0200,738.7,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T00:30:00Z,2022-05-14T02:30:00+0200,3.17,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T00:45:00Z,2022-05-14T02:45:00+0200,713.03,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T00:45:00Z,2022-05-14T02:45:00+0200,2.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T01:00:00Z,2022-05-14T03:00:00+0200,722.04,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T01:00:00Z,2022-05-14T03:00:00+0200,2.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T01:15:00Z,2022-05-14T03:15:00+0200,662.9,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T01:15:00Z,2022-05-14T03:15:00+0200,2.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T01:30:00Z,2022-05-14T03:30:00+0200,625.85,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T01:30:00Z,2022-05-14T03:30:00+0200,2.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T01:45:00Z,2022-05-14T03:45:00+0200,658.08,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T01:45:00Z,2022-05-14T03:45:00+0200,2.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T02:00:00Z,2022-05-14T04:00:00+0200,638.97,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T02:00:00Z,2022-05-14T04:00:00+0200,2.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T02:15:00Z,2022-05-14T04:15:00+0200,596.74,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T02:15:00Z,2022-05-14T04:15:00+0200,2.79,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T02:30:00Z,2022-05-14T04:30:00+0200,569.3,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T02:30:00Z,2022-05-14T04:30:00+0200,2.11,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T02:45:00Z,2022-05-14T04:45:00+0200,539.05,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T02:45:00Z,2022-05-14T04:45:00+0200,2.11,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T03:00:00Z,2022-05-14T05:00:00+0200,504.84,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T03:00:00Z,2022-05-14T05:00:00+0200,2.76,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T03:15:00Z,2022-05-14T05:15:00+0200,506.07,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T03:15:00Z,2022-05-14T05:15:00+0200,2.49,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T03:30:00Z,2022-05-14T05:30:00+0200,514.5,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T03:30:00Z,2022-05-14T05:30:00+0200,2.73,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T03:45:00Z,2022-05-14T05:45:00+0200,515.93,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T03:45:00Z,2022-05-14T05:45:00+0200,2.59,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T04:00:00Z,2022-05-14T06:00:00+0200,497.87,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T04:00:00Z,2022-05-14T06:00:00+0200,1.51,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T04:15:00Z,2022-05-14T06:15:00+0200,474.48,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T04:15:00Z,2022-05-14T06:15:00+0200,2.57,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T04:30:00Z,2022-05-14T06:30:00+0200,436.02,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T04:30:00Z,2022-05-14T06:30:00+0200,2.65,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T04:45:00Z,2022-05-14T06:45:00+0200,412.65,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T04:45:00Z,2022-05-14T06:45:00+0200,3.37,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T05:00:00Z,2022-05-14T07:00:00+0200,354.47,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T05:00:00Z,2022-05-14T07:00:00+0200,5.21,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T05:15:00Z,2022-05-14T07:15:00+0200,311.97,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T05:15:00Z,2022-05-14T07:15:00+0200,7.34,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T05:30:00Z,2022-05-14T07:30:00+0200,249.06,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T05:30:00Z,2022-05-14T07:30:00+0200,8.17,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T05:45:00Z,2022-05-14T07:45:00+0200,193.17,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T05:45:00Z,2022-05-14T07:45:00+0200,9.16,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T06:00:00Z,2022-05-14T08:00:00+0200,173.52,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T06:00:00Z,2022-05-14T08:00:00+0200,10.14,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T06:15:00Z,2022-05-14T08:15:00+0200,168.71,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T06:15:00Z,2022-05-14T08:15:00+0200,13.51,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T06:30:00Z,2022-05-14T08:30:00+0200,144.05,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T06:30:00Z,2022-05-14T08:30:00+0200,15.24,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T06:45:00Z,2022-05-14T08:45:00+0200,118.13,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T06:45:00Z,2022-05-14T08:45:00+0200,13.97,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T07:00:00Z,2022-05-14T09:00:00+0200,91.91,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T07:00:00Z,2022-05-14T09:00:00+0200,14.74,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T07:15:00Z,2022-05-14T09:15:00+0200,77.61,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T07:15:00Z,2022-05-14T09:15:00+0200,14.32,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T07:30:00Z,2022-05-14T09:30:00+0200,62.11,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T07:30:00Z,2022-05-14T09:30:00+0200,16.68,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T07:45:00Z,2022-05-14T09:45:00+0200,66.68,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T07:45:00Z,2022-05-14T09:45:00+0200,17.99,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T08:00:00Z,2022-05-14T10:00:00+0200,76.17,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T08:00:00Z,2022-05-14T10:00:00+0200,18.48,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T08:15:00Z,2022-05-14T10:15:00+0200,79.25,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T08:15:00Z,2022-05-14T10:15:00+0200,20.36,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T08:30:00Z,2022-05-14T10:30:00+0200,72.05,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T08:30:00Z,2022-05-14T10:30:00+0200,20.16,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T08:45:00Z,2022-05-14T10:45:00+0200,62.85,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T08:45:00Z,2022-05-14T10:45:00+0200,21.04,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T09:00:00Z,2022-05-14T11:00:00+0200,53.77,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T09:00:00Z,2022-05-14T11:00:00+0200,22.62,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T09:15:00Z,2022-05-14T11:15:00+0200,52.17,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T09:15:00Z,2022-05-14T11:15:00+0200,22.47,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T09:30:00Z,2022-05-14T11:30:00+0200,44.97,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T09:30:00Z,2022-05-14T11:30:00+0200,22.54,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T09:45:00Z,2022-05-14T11:45:00+0200,35.37,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T09:45:00Z,2022-05-14T11:45:00+0200,22.51,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T10:00:00Z,2022-05-14T12:00:00+0200,25.37,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T10:00:00Z,2022-05-14T12:00:00+0200,22.2,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T10:15:00Z,2022-05-14T12:15:00+0200,19.37,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T10:15:00Z,2022-05-14T12:15:00+0200,22.26,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T10:30:00Z,2022-05-14T12:30:00+0200,15.77,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T10:30:00Z,2022-05-14T12:30:00+0200,22.64,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
2022-05-14T10:45:00Z,2022-05-14T12:45:00+0200,10.87,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-08-05T15:47:08Z
2022-05-14T10:45:00Z,2022-05-14T12:45:00+0200,22.17,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-08-05T15:47:08Z
