collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T22:30:00Z,2026-09-15T00:30:00+0200,1331.035,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T22:30:00Z,2026-09-15T00:30:00+0200,2.782,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T22:45:00Z,2026-09-15T00:45:00+0200,1321.55,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T22:45:00Z,2026-09-15T00:45:00+0200,2.451,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T23:00:00Z,2026-09-15T01:00:00+0200,1260.67,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T23:00:00Z,2026-09-15T01:00:00+0200,3.125,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T23:15:00Z,2026-09-15T01:15:00+0200,1269.219,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T23:15:00Z,2026-09-15T01:15:00+0200,2.845,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T23:30:00Z,2026-09-15T01:30:00+0200,1304.17,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T23:30:00Z,2026-09-15T01:30:00+0200,2.604,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T23:45:00Z,2026-09-15T01:45:00+0200,1326.597,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-14T23:45:00Z,2026-09-15T01:45:00+0200,2.7,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T00:00:00Z,2026-09-15T02:00:00+0200,1357.867,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T00:00:00Z,2026-09-15T02:00:00+0200,2.126,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T00:15:00Z,2026-09-15T02:15:00+0200,1414.329,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T00:15:00Z,2026-09-15T02:15:00+0200,2.096,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T00:30:00Z,2026-09-15T02:30:00+0200,1446.45,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T00:30:00Z,2026-09-15T02:30:00+0200,2.506,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T00:45:00Z,2026-09-15T02:45:00+0200,1449.383,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T00:45:00Z,2026-09-15T02:45:00+0200,2.976,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T01:00:00Z,2026-09-15T03:00:00+0200,1477.127,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T01:00:00Z,2026-09-15T03:00:00+0200,3.515,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T01:15:00Z,2026-09-15T03:15:00+0200,1499.518,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T01:15:00Z,2026-09-15T03:15:00+0200,4.113,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T01:30:00Z,2026-09-15T03:30:00+0200,1533.913,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T01:30:00Z,2026-09-15T03:30:00+0200,3.895,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T01:45:00Z,2026-09-15T03:45:00+0200,1515.298,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T01:45:00Z,2026-09-15T03:45:00+0200,2.838,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T02:00:00Z,2026-09-15T04:00:00+0200,1513.341,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T02:00:00Z,2026-09-15T04:00:00+0200,4.018,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T02:15:00Z,2026-09-15T04:15:00+0200,1522.445,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T02:15:00Z,2026-09-15T04:15:00+0200,3.513,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T02:30:00Z,2026-09-15T04:30:00+0200,1519.996,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T02:30:00Z,2026-09-15T04:30:00+0200,3.554,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T02:45:00Z,2026-09-15T04:45:00+0200,1518.977,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T02:45:00Z,2026-09-15T04:45:00+0200,4.8,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T03:00:00Z,2026-09-15T05:00:00+0200,1558.474,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T03:00:00Z,2026-09-15T05:00:00+0200,4.654,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T03:15:00Z,2026-09-15T05:15:00+0200,1654.876,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T03:15:00Z,2026-09-15T05:15:00+0200,4.302,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T03:30:00Z,2026-09-15T05:30:00+0200,1709.246,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T03:30:00Z,2026-09-15T05:30:00+0200,3.337,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T03:45:00Z,2026-09-15T05:45:00+0200,1701.028,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T03:45:00Z,2026-09-15T05:45:00+0200,3.284,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T04:00:00Z,2026-09-15T06:00:00+0200,1763.275,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T04:00:00Z,2026-09-15T06:00:00+0200,3.089,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T04:15:00Z,2026-09-15T06:15:00+0200,1844.074,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T04:15:00Z,2026-09-15T06:15:00+0200,3.051,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T04:30:00Z,2026-09-15T06:30:00+0200,1859.543,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T04:30:00Z,2026-09-15T06:30:00+0200,3.054,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T04:45:00Z,2026-09-15T06:45:00+0200,1878.997,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T04:45:00Z,2026-09-15T06:45:00+0200,4.509,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T05:00:00Z,2026-09-15T07:00:00+0200,1972.533,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T05:00:00Z,2026-09-15T07:00:00+0200,3.573,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T05:15:00Z,2026-09-15T07:15:00+0200,2011.593,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T05:15:00Z,2026-09-15T07:15:00+0200,4.59,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T05:30:00Z,2026-09-15T07:30:00+0200,2004.39,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T05:30:00Z,2026-09-15T07:30:00+0200,3.895,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T05:45:00Z,2026-09-15T07:45:00+0200,2011.747,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T05:45:00Z,2026-09-15T07:45:00+0200,4.398,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T06:00:00Z,2026-09-15T08:00:00+0200,2073.698,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T06:00:00Z,2026-09-15T08:00:00+0200,4.06,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T06:15:00Z,2026-09-15T08:15:00+0200,2139.101,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T06:15:00Z,2026-09-15T08:15:00+0200,3.976,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T06:30:00Z,2026-09-15T08:30:00+0200,2224.739,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T06:30:00Z,2026-09-15T08:30:00+0200,4.317,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T06:45:00Z,2026-09-15T08:45:00+0200,2215.807,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T06:45:00Z,2026-09-15T08:45:00+0200,5.026,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T07:00:00Z,2026-09-15T09:00:00+0200,2112.183,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T07:00:00Z,2026-09-15T09:00:00+0200,6.109,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T07:15:00Z,2026-09-15T09:15:00+0200,2242.222,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T07:15:00Z,2026-09-15T09:15:00+0200,4.818,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T07:30:00Z,2026-09-15T09:30:00+0200,2212.229,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T07:30:00Z,2026-09-15T09:30:00+0200,4.88,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T07:45:00Z,2026-09-15T09:45:00+0200,2179.377,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T07:45:00Z,2026-09-15T09:45:00+0200,3.865,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T08:00:00Z,2026-09-15T10:00:00+0200,2214.811,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T08:00:00Z,2026-09-15T10:00:00+0200,4.16,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T08:15:00Z,2026-09-15T10:15:00+0200,2167.055,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T08:15:00Z,2026-09-15T10:15:00+0200,4.983,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T08:30:00Z,2026-09-15T10:30:00+0200,2045.276,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T08:30:00Z,2026-09-15T10:30:00+0200,6.186,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T08:45:00Z,2026-09-15T10:45:00+0200,1784.883,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T08:45:00Z,2026-09-15T10:45:00+0200,4.466,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T09:00:00Z,2026-09-15T11:00:00+0200,1857.262,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T09:00:00Z,2026-09-15T11:00:00+0200,6.475,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T09:15:00Z,2026-09-15T11:15:00+0200,1885.953,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T09:15:00Z,2026-09-15T11:15:00+0200,4.32,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T09:30:00Z,2026-09-15T11:30:00+0200,1839.667,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T09:30:00Z,2026-09-15T11:30:00+0200,2.002,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T09:45:00Z,2026-09-15T11:45:00+0200,1777.768,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T09:45:00Z,2026-09-15T11:45:00+0200,2.946,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T10:00:00Z,2026-09-15T12:00:00+0200,1785.532,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T10:00:00Z,2026-09-15T12:00:00+0200,2.391,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-18T15:08:54Z
2026-09-18T15:06:41Z,2026-09-18T17:06:41+0200,b3d1050f-9904-4b5d-a22f-89043dfece59,2026-09-15T10:15:00Z,2026-09-15T12:15:00+0200,1773.905,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-18T15:08:54Z
