collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T22:00:00Z,2026-09-09T00:00:00+0200,18.206,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T22:15:00Z,2026-09-09T00:15:00+0200,3942.015,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T22:15:00Z,2026-09-09T00:15:00+0200,17.737,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T22:30:00Z,2026-09-09T00:30:00+0200,3990.007,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T22:30:00Z,2026-09-09T00:30:00+0200,17.225,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T22:45:00Z,2026-09-09T00:45:00+0200,4104.172,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T22:45:00Z,2026-09-09T00:45:00+0200,17.016,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T23:00:00Z,2026-09-09T01:00:00+0200,4086.907,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T23:00:00Z,2026-09-09T01:00:00+0200,15.273,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T23:15:00Z,2026-09-09T01:15:00+0200,4089.61,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T23:15:00Z,2026-09-09T01:15:00+0200,16.037,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T23:30:00Z,2026-09-09T01:30:00+0200,4069.497,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T23:30:00Z,2026-09-09T01:30:00+0200,15.264,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T23:45:00Z,2026-09-09T01:45:00+0200,3962.467,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-08T23:45:00Z,2026-09-09T01:45:00+0200,15.967,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T00:00:00Z,2026-09-09T02:00:00+0200,3948.289,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T00:00:00Z,2026-09-09T02:00:00+0200,18.203,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T00:15:00Z,2026-09-09T02:15:00+0200,3932.164,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T00:15:00Z,2026-09-09T02:15:00+0200,18.778,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T00:30:00Z,2026-09-09T02:30:00+0200,3937.815,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T00:30:00Z,2026-09-09T02:30:00+0200,16.663,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T00:45:00Z,2026-09-09T02:45:00+0200,3915.501,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T00:45:00Z,2026-09-09T02:45:00+0200,15.799,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T01:00:00Z,2026-09-09T03:00:00+0200,3905.452,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T01:00:00Z,2026-09-09T03:00:00+0200,17.436,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T01:15:00Z,2026-09-09T03:15:00+0200,3940.765,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T01:15:00Z,2026-09-09T03:15:00+0200,17.976,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T01:30:00Z,2026-09-09T03:30:00+0200,4029.916,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T01:30:00Z,2026-09-09T03:30:00+0200,18.804,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T01:45:00Z,2026-09-09T03:45:00+0200,4013.271,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T01:45:00Z,2026-09-09T03:45:00+0200,18.794,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T02:00:00Z,2026-09-09T04:00:00+0200,4054.067,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T02:00:00Z,2026-09-09T04:00:00+0200,18.602,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T02:15:00Z,2026-09-09T04:15:00+0200,4035.677,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T02:15:00Z,2026-09-09T04:15:00+0200,18.806,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T02:30:00Z,2026-09-09T04:30:00+0200,3992.776,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T02:30:00Z,2026-09-09T04:30:00+0200,18.008,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T02:45:00Z,2026-09-09T04:45:00+0200,3966.012,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T02:45:00Z,2026-09-09T04:45:00+0200,17.974,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T03:00:00Z,2026-09-09T05:00:00+0200,3964.638,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T03:00:00Z,2026-09-09T05:00:00+0200,17.537,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T03:15:00Z,2026-09-09T05:15:00+0200,3968.147,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T03:15:00Z,2026-09-09T05:15:00+0200,16.642,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T03:30:00Z,2026-09-09T05:30:00+0200,3966.799,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T03:30:00Z,2026-09-09T05:30:00+0200,18.666,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T03:45:00Z,2026-09-09T05:45:00+0200,3938.512,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T03:45:00Z,2026-09-09T05:45:00+0200,17.379,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T04:00:00Z,2026-09-09T06:00:00+0200,3836.036,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T04:00:00Z,2026-09-09T06:00:00+0200,18.104,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T04:15:00Z,2026-09-09T06:15:00+0200,3886.633,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T04:15:00Z,2026-09-09T06:15:00+0200,17.845,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T04:30:00Z,2026-09-09T06:30:00+0200,3941.266,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T04:30:00Z,2026-09-09T06:30:00+0200,15.767,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T04:45:00Z,2026-09-09T06:45:00+0200,3955.251,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T04:45:00Z,2026-09-09T06:45:00+0200,17.885,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T05:00:00Z,2026-09-09T07:00:00+0200,3958.062,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T05:00:00Z,2026-09-09T07:00:00+0200,16.536,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T05:15:00Z,2026-09-09T07:15:00+0200,4032.073,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T05:15:00Z,2026-09-09T07:15:00+0200,14.464,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T05:30:00Z,2026-09-09T07:30:00+0200,4027.024,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T05:30:00Z,2026-09-09T07:30:00+0200,15.523,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T05:45:00Z,2026-09-09T07:45:00+0200,3986.271,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T05:45:00Z,2026-09-09T07:45:00+0200,15.95,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T06:00:00Z,2026-09-09T08:00:00+0200,4015.928,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T06:00:00Z,2026-09-09T08:00:00+0200,14.269,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T06:15:00Z,2026-09-09T08:15:00+0200,3851.75,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T06:15:00Z,2026-09-09T08:15:00+0200,15.11,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T06:30:00Z,2026-09-09T08:30:00+0200,3733.493,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T06:30:00Z,2026-09-09T08:30:00+0200,11.02,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T06:45:00Z,2026-09-09T08:45:00+0200,3904.037,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T06:45:00Z,2026-09-09T08:45:00+0200,11.827,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T07:00:00Z,2026-09-09T09:00:00+0200,3886.44,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T07:00:00Z,2026-09-09T09:00:00+0200,11.615,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T07:15:00Z,2026-09-09T09:15:00+0200,3792.664,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T07:15:00Z,2026-09-09T09:15:00+0200,11.727,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T07:30:00Z,2026-09-09T09:30:00+0200,3677.586,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T07:30:00Z,2026-09-09T09:30:00+0200,13.51,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T07:45:00Z,2026-09-09T09:45:00+0200,3530.304,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T07:45:00Z,2026-09-09T09:45:00+0200,12.535,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T08:00:00Z,2026-09-09T10:00:00+0200,3580.576,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T08:00:00Z,2026-09-09T10:00:00+0200,9.787,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T08:15:00Z,2026-09-09T10:15:00+0200,3558.405,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T08:15:00Z,2026-09-09T10:15:00+0200,10.328,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T08:30:00Z,2026-09-09T10:30:00+0200,3494.855,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T08:30:00Z,2026-09-09T10:30:00+0200,14.136,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T08:45:00Z,2026-09-09T10:45:00+0200,3542.681,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T08:45:00Z,2026-09-09T10:45:00+0200,11.417,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T09:00:00Z,2026-09-09T11:00:00+0200,3562.076,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T09:00:00Z,2026-09-09T11:00:00+0200,9.379,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T09:15:00Z,2026-09-09T11:15:00+0200,3580.179,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T09:15:00Z,2026-09-09T11:15:00+0200,7.463,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T09:30:00Z,2026-09-09T11:30:00+0200,3621.561,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T09:30:00Z,2026-09-09T11:30:00+0200,8.625,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T09:45:00Z,2026-09-09T11:45:00+0200,3640.935,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T09:45:00Z,2026-09-09T11:45:00+0200,14.706,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-12T12:51:29Z
2026-09-12T12:49:22Z,2026-09-12T14:49:22+0200,43b39ce6-59de-4236-b9a1-6104205afebe,2026-09-09T10:00:00Z,2026-09-09T12:00:00+0200,3611.2,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-12T12:51:29Z
