collection_time_utc,collection_time_local,run_id,timestamp_utc,timestamp_local,value,unit,country,entsoe_area,variable,source,updated_at_utc
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T12:45:00Z,2026-08-28T14:45:00+0200,2067.132,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T12:45:00Z,2026-08-28T14:45:00+0200,10.874,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T13:00:00Z,2026-08-28T15:00:00+0200,2125.571,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T13:00:00Z,2026-08-28T15:00:00+0200,10.958,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T13:15:00Z,2026-08-28T15:15:00+0200,2269.355,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T13:15:00Z,2026-08-28T15:15:00+0200,13.585,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T13:30:00Z,2026-08-28T15:30:00+0200,2554.983,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T13:30:00Z,2026-08-28T15:30:00+0200,12.624,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T13:45:00Z,2026-08-28T15:45:00+0200,2744.311,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Aggregated,2026-09-04T05:04:13Z
2026-09-04T05:01:49Z,2026-09-04T07:01:49+0200,e770e55d-0cf4-45b2-9b2d-921a38a31310,2026-08-28T13:45:00Z,2026-08-28T15:45:00+0200,10.894,MW,NL,NL,actual_offshore_wind_generation,Wind Offshore | Actual Consumption,2026-09-04T05:04:13Z
